ID	t	A0
808	4	0.000658537676802942
808	3	0.00235732141997157
808	2	0.00207507370404516
808	1	0.000369933977957082
808	0	0.000813014187778267
809	30	0.156753038492688
809	22	0.114104162786039
809	17	0.0865139625977678
809	12	0.065257850186654
809	9	0.0535026106407445
809	6	0.0374240131536508
809	4	0.0200706866415341
809	3	0.0169318314475186
809	2	0.0103580581857089
809	1	0.00955705707232884
809	0	0.00645026653475334
810	30	0.13102297559434
810	22	0.0842539379466579
810	17	0.0494449783168078
810	12	0.0451471255888651
810	9	0.0313998082881425
810	6	0.0146043840305977
810	4	0.00887820416104078
810	3	0.00451378278248601
810	2	0.00353306227116021
810	1	0.00127370388960197
810	0	0
811	30	0.207842047649257
811	22	0.161576411683128
811	17	0.109994037292518
811	12	0.0905514437693462
811	9	0.0711016981835692
811	6	0.0460370432943465
811	4	0.0357399749482649
811	3	0.0209323877566763
811	2	0.0190159307745313
811	1	0.0143073295070348
811	0	0.00945657606634084
812	30	0.197147554507323
812	22	0.145005610147818
812	17	0.099899157789022
812	12	0.0795931233539076
812	9	0.0608812177162195
812	6	0.0270219392344553
812	4	0.0202297098666844
812	3	0.0136908781083607
812	2	0.00762290185733827
812	1	0.00594114470779965
812	0	0.00702102186389531
813	30	0.15124185133624
813	22	0.100324082524326
813	17	0.083436169095885
813	12	0.0659275056683568
